transaction_id,customer_id,country,amount,payment_method,device,hour,fraud
5516,C187,Germany,3092.02,UPI,Mobile,9,0
5517,C935,Singapore,2879.33,NetBanking,Tablet,21,0
5518,C306,UAE,1974.24,Wallet,Tablet,6,0
5519,C228,Germany,1536.84,Wallet,Laptop,10,0
5520,C922,India,2038.02,NetBanking,Laptop,3,0
5521,C102,UAE,2871.69,Credit Card,Mobile,3,0
5522,C853,India,2143.53,NetBanking,Mobile,4,0
5523,C220,Germany,1321.55,Credit Card,Tablet,8,1
5524,C484,India,3806.01,Debit Card,Tablet,0,0
5525,C713,India,2659.68,Credit Card,Tablet,15,0
5526,C137,USA,343.04,Debit Card,Tablet,4,0
5527,C440,Singapore,1844.74,Debit Card,Laptop,4,0
5528,C744,Singapore,4425.14,NetBanking,Mobile,6,0
5529,C813,Singapore,3777.41,Debit Card,Mobile,7,1
5530,C959,UK,1619.62,Credit Card,Mobile,18,0
5531,C120,USA,4691.22,UPI,Mobile,0,1
5532,C341,UAE,387.63,Wallet,Laptop,17,0
5533,C554,UAE,4806.37,Wallet,Tablet,21,0
5534,C720,UAE,1232.3,Credit Card,Mobile,10,0
5535,C402,Singapore,50.43,UPI,Mobile,21,0
5536,C695,Singapore,2171.87,Debit Card,Tablet,15,0
5537,C694,USA,1798.06,Credit Card,Laptop,20,0
5538,C902,India,2697.75,Debit Card,Laptop,10,0
5539,C168,Singapore,3984.88,NetBanking,Mobile,20,0
5540,C228,UAE,4212.94,UPI,Mobile,8,0
5541,C295,India,2009.14,Wallet,Mobile,6,0
5542,C239,Singapore,2152.08,Credit Card,Laptop,21,0
5543,C543,Germany,745.15,Wallet,Mobile,14,0
5544,C382,UK,242.5,Debit Card,Tablet,10,1
5545,C411,Singapore,3207.87,Debit Card,Laptop,22,0
5546,C845,Germany,326.87,NetBanking,Laptop,18,0
5547,C634,USA,3670.48,Debit Card,Tablet,6,0
5548,C764,Germany,2697.76,Debit Card,Tablet,15,0
5549,C376,USA,996.92,Wallet,Laptop,2,0
5550,C160,Singapore,2699.92,Wallet,Mobile,15,0
5551,C418,USA,919.07,Credit Card,Laptop,7,0
5552,C989,Germany,2196.49,Credit Card,Mobile,9,0
5553,C151,UK,3998.8,Debit Card,Tablet,8,0
5554,C955,India,2312.29,UPI,Mobile,2,0
5555,C252,India,747.75,Credit Card,Tablet,6,0
5556,C848,UK,3620.52,Debit Card,Mobile,7,0
5557,C410,UAE,937.91,Wallet,Mobile,2,0
5558,C913,India,3694.06,NetBanking,Tablet,15,0
5559,C643,Singapore,2399.36,Wallet,Mobile,21,0
5560,C666,UAE,2271.44,Wallet,Laptop,13,0
5561,C963,Singapore,4257.92,NetBanking,Mobile,6,0
5562,C488,Germany,3544.47,Wallet,Laptop,3,0
5563,C647,Germany,169.39,Credit Card,Tablet,5,0
5564,C721,UAE,1484.39,Wallet,Mobile,6,0
5565,C276,UAE,4355.25,NetBanking,Mobile,11,0
5566,C461,UAE,96.54,Debit Card,Laptop,6,0
5567,C413,UAE,2728.54,Debit Card,Laptop,0,0
5568,C906,USA,3640.49,Debit Card,Tablet,17,0
5569,C947,UAE,3111.17,NetBanking,Laptop,10,0
5570,C196,UAE,3803.86,NetBanking,Laptop,10,0
5571,C980,Germany,3629.83,Credit Card,Laptop,16,0
5572,C312,Singapore,3461.69,NetBanking,Mobile,11,0
5573,C928,Germany,4108.59,Debit Card,Mobile,22,0
5574,C236,India,3230.22,NetBanking,Mobile,22,1
5575,C105,USA,2015.08,UPI,Mobile,18,0
5576,C208,USA,2362.19,Wallet,Mobile,20,0
5577,C646,Singapore,3585.04,Credit Card,Laptop,17,0
5578,C138,UAE,4382.15,Debit Card,Laptop,20,0
5579,C761,Germany,1364.73,Debit Card,Mobile,23,0
5580,C524,India,1713.67,UPI,Mobile,12,0
5581,C729,Germany,4654.04,Credit Card,Tablet,9,0
5582,C360,UAE,2894.67,Wallet,Tablet,18,0
5583,C525,UAE,898.91,Credit Card,Laptop,3,0
5584,C186,UK,3320.16,Credit Card,Tablet,23,0
5585,C564,Germany,4953.86,Debit Card,Laptop,14,0
5586,C175,Singapore,4118.15,NetBanking,Tablet,17,0
5587,C570,Germany,3729.98,Wallet,Mobile,0,1
5588,C513,USA,1044.19,Credit Card,Mobile,18,0
5589,C924,India,4381.32,UPI,Laptop,1,0
5590,C994,Singapore,2631.32,Debit Card,Laptop,9,0
5591,C825,UK,4447,NetBanking,Laptop,17,0
5592,C556,India,1652.49,NetBanking,Laptop,3,0
5593,C384,India,314.95,Debit Card,Tablet,21,0
5594,C338,USA,2382.5,Credit Card,Mobile,9,0
5595,C776,USA,1352.84,Debit Card,Tablet,20,0
5596,C698,USA,3577.57,NetBanking,Mobile,3,1
5597,C752,Singapore,4785.75,NetBanking,Mobile,23,0
5598,C771,Germany,3456.42,UPI,Tablet,20,0
5599,C657,India,4435.23,UPI,Laptop,17,0
5600,C471,Germany,2267.85,NetBanking,Tablet,19,0
5601,C594,Germany,3859.35,UPI,Tablet,22,0
5602,C723,USA,4216,UPI,Tablet,3,0
5603,C144,Germany,3555.82,UPI,Mobile,14,0
5604,C500,India,2541.35,NetBanking,Laptop,21,0
5605,C346,India,3131.2,Credit Card,Mobile,17,0
5606,C715,UAE,3504.03,Credit Card,Tablet,8,0
5607,C696,UK,1269.16,Wallet,Tablet,19,0
5608,C549,Singapore,4048.85,UPI,Mobile,16,0
5609,C584,Germany,4751.87,Credit Card,Mobile,2,1
5610,C745,Singapore,2328.87,Wallet,Laptop,12,0
5611,C719,Singapore,3506.83,Debit Card,Tablet,6,0
5612,C117,Singapore,3686.44,UPI,Mobile,13,0
5613,C705,UAE,3312.93,Credit Card,Mobile,5,0
5614,C761,Singapore,2737.84,Credit Card,Mobile,13,0
5615,C857,UAE,4408.83,Credit Card,Mobile,13,0
5616,C388,India,2247.39,Wallet,Tablet,13,0
5617,C513,Germany,310.21,Debit Card,Laptop,19,0
5618,C820,UAE,4223.56,UPI,Mobile,17,0
5619,C737,UK,3371.54,Credit Card,Mobile,8,1
5620,C334,Singapore,4247.05,NetBanking,Laptop,11,0
5621,C515,UK,697.04,UPI,Tablet,13,0
5622,C598,India,158.61,NetBanking,Mobile,23,1
5623,C733,India,4672.2,Wallet,Laptop,22,0
5624,C749,USA,742.9,Credit Card,Laptop,15,0
5625,C214,Singapore,4049.21,UPI,Tablet,1,0
5626,C773,USA,4116.93,UPI,Laptop,15,0
5627,C812,UK,3544.98,Credit Card,Tablet,17,0
5628,C333,Germany,660.65,Debit Card,Laptop,23,0
5629,C639,USA,3338.66,Wallet,Mobile,8,1
5630,C110,India,4445.99,Credit Card,Tablet,7,0
5631,C305,Singapore,2130.53,UPI,Laptop,0,0
5632,C778,UK,2070.52,Debit Card,Mobile,4,0
5633,C346,UAE,2217.08,UPI,Laptop,6,0
5634,C658,India,415.95,NetBanking,Mobile,9,0
5635,C857,UAE,4460.67,UPI,Tablet,21,0
5636,C226,Germany,4346.57,Wallet,Mobile,10,0
5637,C246,Singapore,4989.56,Credit Card,Laptop,11,0
5638,C217,Germany,2927.99,UPI,Mobile,0,0
5639,C481,Germany,3757.2,NetBanking,Mobile,5,0
5640,C511,Singapore,1017.35,NetBanking,Tablet,3,0
5641,C763,Singapore,3339.31,Credit Card,Mobile,2,1
5642,C683,UAE,3250.42,NetBanking,Mobile,3,1
5643,C462,Germany,4506.54,Credit Card,Laptop,23,0
5644,C608,UK,4154.81,Wallet,Laptop,5,1
5645,C236,UAE,4692.64,Credit Card,Tablet,4,0
5646,C274,Singapore,4344.82,Debit Card,Tablet,8,1
5647,C388,India,4344.13,NetBanking,Tablet,3,0
5648,C580,UAE,323.3,NetBanking,Laptop,13,0
5649,C118,USA,4230.58,UPI,Mobile,14,0
5650,C294,UK,3039.35,Debit Card,Tablet,3,0
5651,C429,UAE,1905.32,UPI,Laptop,21,0
5652,C274,Singapore,287.29,Credit Card,Laptop,13,0
5653,C548,Singapore,3389.98,Wallet,Tablet,9,0
5654,C453,UK,1644.37,NetBanking,Laptop,6,1
5655,C598,USA,2341.54,Wallet,Mobile,17,0
5656,C240,UAE,3410.23,Credit Card,Laptop,19,0
5657,C857,UAE,4559.31,Credit Card,Laptop,14,0
5658,C996,Germany,4128.06,Debit Card,Mobile,7,0
5659,C192,India,2255.73,UPI,Tablet,8,0
5660,C338,Singapore,1941.98,NetBanking,Laptop,4,0
5661,C304,UAE,1202.7,NetBanking,Mobile,5,0
5662,C659,UAE,1865.27,Wallet,Tablet,11,0
5663,C532,UAE,559.68,Debit Card,Mobile,6,0
5664,C344,USA,4855.67,Credit Card,Laptop,6,0
5665,C931,India,2871.72,Debit Card,Mobile,14,0
5666,C416,UAE,643.39,NetBanking,Tablet,18,0
5667,C394,UK,1767.27,UPI,Tablet,12,0
5668,C739,Singapore,2737.46,Wallet,Tablet,17,0
5669,C955,Germany,2666.76,Credit Card,Mobile,9,0
5670,C381,UK,182.34,Credit Card,Mobile,7,0
5671,C116,Singapore,4754.45,Credit Card,Tablet,10,0
5672,C170,USA,1380.5,UPI,Tablet,7,0
5673,C368,India,85.84,NetBanking,Tablet,7,1
5674,C424,India,386.84,NetBanking,Laptop,14,0
5675,C893,Singapore,2903.07,Debit Card,Laptop,1,0
5676,C404,UK,693.24,Debit Card,Laptop,19,0
5677,C550,Germany,213.42,NetBanking,Tablet,21,0
5678,C106,USA,1901.23,Credit Card,Laptop,23,0
5679,C413,Singapore,3115.69,UPI,Tablet,12,0
5680,C916,USA,563.64,NetBanking,Mobile,17,0
5681,C202,India,1570.07,UPI,Tablet,11,0
5682,C920,UAE,2091.71,Wallet,Tablet,7,0
5683,C292,UAE,801.5,Credit Card,Laptop,16,0
5684,C852,Germany,2532.84,Wallet,Mobile,5,0
5685,C673,USA,430.64,NetBanking,Mobile,15,0
5686,C628,Singapore,237.36,Debit Card,Mobile,23,0
5687,C270,Germany,2601.58,NetBanking,Laptop,23,0
5688,C636,UK,1243.25,Wallet,Laptop,22,0
5689,C350,UAE,481.39,UPI,Laptop,22,0
5690,C864,Singapore,2122.44,NetBanking,Laptop,13,0
5691,C486,USA,4576.13,Debit Card,Laptop,9,0
5692,C306,Germany,3622.34,Wallet,Tablet,1,0
5693,C640,Singapore,4079,NetBanking,Mobile,12,0
5694,C728,Germany,4360.21,Wallet,Laptop,0,0
5695,C515,Germany,4863.28,Wallet,Mobile,17,0
5696,C893,Germany,3817.42,Credit Card,Laptop,13,0
5697,C479,USA,3044,UPI,Tablet,2,0
5698,C243,Singapore,1830.3,Credit Card,Mobile,14,0
5699,C124,India,912.31,Wallet,Laptop,8,0
5700,C921,India,3434.87,Debit Card,Tablet,12,0
5701,C767,USA,4974.78,Debit Card,Tablet,22,0
5702,C172,USA,2339.46,Credit Card,Mobile,4,0
5703,C731,UAE,3619.78,Debit Card,Laptop,4,0
5704,C923,Germany,2477.99,Wallet,Tablet,21,0
5705,C932,Singapore,2162.51,NetBanking,Tablet,1,0
5706,C192,Singapore,2054.48,Wallet,Tablet,0,0
5707,C604,UK,2525.6,NetBanking,Mobile,16,0
5708,C697,UK,1837.64,Debit Card,Mobile,18,0
5709,C435,India,3745.12,UPI,Laptop,16,0
5710,C524,UK,4371.99,UPI,Laptop,8,0
5711,C598,UK,4415.01,Wallet,Mobile,9,0
5712,C463,India,1142.36,Wallet,Mobile,14,0
5713,C729,UAE,4480.07,Debit Card,Mobile,12,0
5714,C844,India,1711.05,UPI,Tablet,20,0
5715,C298,UK,1549.99,UPI,Mobile,20,0
5716,C817,Singapore,3635.15,Wallet,Laptop,16,0
5717,C512,UK,1526.96,UPI,Tablet,22,0
5718,C438,Germany,269.57,Wallet,Mobile,6,0
5719,C758,Germany,1871.22,Credit Card,Laptop,3,0
5720,C528,Germany,3608.72,UPI,Mobile,2,1
5721,C882,UAE,1638.16,NetBanking,Laptop,0,0
5722,C998,USA,3149.65,Debit Card,Tablet,6,0
5723,C238,Germany,3302.3,Wallet,Tablet,4,0
5724,C792,Singapore,3670.01,UPI,Laptop,16,1
5725,C641,UAE,4486.17,UPI,Laptop,16,0
5726,C156,USA,2165.66,Wallet,Tablet,14,0
5727,C331,USA,836.33,NetBanking,Tablet,2,0
5728,C757,Germany,1598.03,UPI,Laptop,2,0
5729,C534,UK,2163.68,Credit Card,Laptop,1,0
5730,C483,India,3570.89,Debit Card,Mobile,7,0
5731,C659,UK,70.55,Wallet,Mobile,12,0
5732,C293,UK,1582.35,UPI,Tablet,23,0
5733,C835,USA,3900.31,Debit Card,Tablet,5,0
5734,C747,USA,3355.93,Wallet,Mobile,4,1
5735,C633,UAE,3660.04,Wallet,Mobile,12,0
5736,C617,UAE,4059.99,Wallet,Tablet,21,0
5737,C815,USA,3917.26,NetBanking,Tablet,0,0
5738,C850,Singapore,3412.5,Credit Card,Laptop,17,0
5739,C284,Singapore,2201.11,Wallet,Laptop,6,0
5740,C971,India,4918.07,NetBanking,Tablet,16,0
5741,C391,USA,2847.52,Wallet,Mobile,7,0
5742,C434,Germany,1017.83,Wallet,Laptop,18,0
5743,C831,UAE,1467.6,NetBanking,Tablet,15,0
5744,C215,USA,3469.34,Credit Card,Mobile,13,0
5745,C924,Singapore,4624.07,Debit Card,Mobile,19,0
5746,C148,USA,897.71,UPI,Tablet,22,0
5747,C784,Singapore,416.32,Wallet,Laptop,9,0
5748,C181,USA,4408.25,Credit Card,Laptop,22,0
5749,C933,Germany,4576.81,UPI,Tablet,1,0
5750,C432,India,1385.51,Wallet,Mobile,20,0
5751,C656,Germany,1889.54,UPI,Laptop,23,0
5752,C434,Singapore,3302.64,NetBanking,Tablet,15,0
5753,C631,UAE,1653,Credit Card,Laptop,12,0
5754,C320,UAE,4386.41,Credit Card,Tablet,4,0
5755,C734,UK,542.36,Debit Card,Laptop,17,0
5756,C845,Germany,194.72,Debit Card,Laptop,19,0
5757,C832,USA,1046.39,UPI,Laptop,10,0
5758,C422,India,1434.01,NetBanking,Tablet,4,0
5759,C950,USA,569.07,UPI,Tablet,21,0
5760,C102,USA,333.12,Wallet,Mobile,21,0
5761,C793,Germany,3779.26,Credit Card,Laptop,12,0
5762,C305,India,825.56,UPI,Laptop,0,0
5763,C931,UK,4570.04,UPI,Tablet,5,0
5764,C139,USA,1843.16,Credit Card,Laptop,10,0
5765,C158,India,3354.68,Credit Card,Tablet,9,0
5766,C673,UK,1130.88,Debit Card,Mobile,0,0
5767,C743,USA,1205.41,Debit Card,Laptop,15,0
5768,C606,India,2875.67,Credit Card,Tablet,12,0
5769,C671,Germany,2805.41,UPI,Tablet,20,0
5770,C983,UAE,3844.8,Wallet,Laptop,15,0
5771,C942,UAE,3790.28,UPI,Mobile,14,0
5772,C221,USA,3355.09,Wallet,Tablet,6,0
5773,C578,USA,2248.41,Credit Card,Laptop,13,0
5774,C718,India,4453.75,Wallet,Mobile,23,0
5775,C195,UAE,3114.78,Debit Card,Tablet,10,0
5776,C958,USA,4951.04,Credit Card,Mobile,12,1
5777,C513,UK,4097.75,NetBanking,Tablet,4,0
5778,C334,USA,226.33,Wallet,Laptop,17,0
5779,C997,UAE,1606.37,Wallet,Laptop,2,0
5780,C161,Singapore,2861.52,NetBanking,Laptop,11,0
5781,C355,UAE,3608.74,NetBanking,Mobile,6,0
5782,C660,UK,2753.93,Credit Card,Mobile,19,0
5783,C447,India,3931.72,UPI,Laptop,14,0
5784,C770,UK,1416.86,NetBanking,Tablet,0,0
5785,C223,Singapore,923.64,Wallet,Mobile,18,0
5786,C581,Singapore,274.31,NetBanking,Mobile,9,1
5787,C416,USA,2868.7,Credit Card,Tablet,13,0
5788,C603,USA,3444.55,Credit Card,Tablet,14,0
5789,C818,UAE,1634.12,Wallet,Laptop,1,0
5790,C147,Germany,3069.85,Wallet,Mobile,16,0
5791,C508,UK,265.53,Wallet,Tablet,9,0
5792,C235,UAE,500.97,UPI,Tablet,4,0
5793,C300,Germany,3510.27,Wallet,Laptop,5,0
5794,C349,UAE,1843.51,Credit Card,Laptop,5,0
5795,C413,Singapore,3358.31,Credit Card,Mobile,5,0
5796,C968,USA,4159.45,NetBanking,Tablet,13,0
5797,C467,USA,4263.85,Wallet,Laptop,12,0
5798,C528,UAE,864.98,UPI,Mobile,12,0
5799,C929,USA,2434,Debit Card,Laptop,9,0
5800,C906,India,3670.96,NetBanking,Mobile,15,0
5801,C579,UAE,3871.03,UPI,Tablet,6,0
5802,C413,Singapore,3924.46,Wallet,Laptop,2,0
5803,C599,UAE,1144.7,UPI,Mobile,14,0
5804,C820,UAE,966.71,Debit Card,Mobile,22,0
5805,C454,USA,2952.11,UPI,Tablet,4,0
5806,C584,Singapore,3706.72,Debit Card,Laptop,7,0
5807,C310,UAE,1599.1,Debit Card,Mobile,21,0
5808,C803,USA,528,Debit Card,Mobile,4,0
5809,C143,UK,3585.15,UPI,Mobile,1,1
5810,C640,Singapore,1501.99,Wallet,Mobile,18,0
5811,C670,Germany,835.98,Credit Card,Laptop,10,0
5812,C682,India,742.88,Credit Card,Laptop,10,0
5813,C191,Germany,1577.97,UPI,Mobile,2,0
5814,C364,Singapore,2965.43,Wallet,Laptop,12,1
5815,C994,UAE,1795.22,Credit Card,Laptop,19,0
5816,C319,USA,108.21,Debit Card,Tablet,18,0
5817,C541,Singapore,489.06,UPI,Tablet,22,0
5818,C500,India,1456.06,UPI,Mobile,14,0
5819,C499,Singapore,3300.22,NetBanking,Tablet,5,0
5820,C826,USA,497.08,NetBanking,Laptop,12,0
5821,C998,Germany,2805.48,NetBanking,Mobile,23,0
5822,C888,UK,603.83,Wallet,Tablet,17,0
5823,C675,Germany,1062.02,UPI,Mobile,17,0
5824,C957,USA,865.08,NetBanking,Mobile,0,0
5825,C903,USA,340.81,UPI,Tablet,20,0
5826,C589,India,3358.29,Debit Card,Laptop,22,1
5827,C584,Singapore,2319.7,NetBanking,Laptop,20,0
5828,C856,Singapore,4156.11,UPI,Tablet,10,0
5829,C569,Germany,498.96,Wallet,Tablet,15,0
5830,C673,UK,727.94,Wallet,Tablet,0,0
5831,C943,UK,1535.76,Wallet,Tablet,18,0
5832,C781,India,3830.5,NetBanking,Mobile,7,0
5833,C544,USA,1532.27,Wallet,Laptop,18,0
5834,C368,India,2045.05,Credit Card,Laptop,22,0
5835,C366,Singapore,1511.51,Debit Card,Tablet,15,0
5836,C153,UAE,405.72,UPI,Laptop,2,0
5837,C627,UAE,4697.47,Credit Card,Laptop,1,0
5838,C619,UAE,2744.95,NetBanking,Laptop,11,0
5839,C715,USA,3940.23,UPI,Tablet,9,0
5840,C158,India,3293.49,UPI,Tablet,21,0
5841,C924,Germany,2573.7,Wallet,Laptop,1,0
5842,C139,Singapore,452.94,UPI,Tablet,20,0
5843,C336,UAE,3215.45,UPI,Laptop,4,0
5844,C485,UK,781.07,Debit Card,Tablet,4,0
5845,C705,India,2074.84,NetBanking,Laptop,5,0
5846,C833,Singapore,3147.42,Credit Card,Tablet,2,0
5847,C815,Singapore,3912.23,Wallet,Laptop,9,0
5848,C749,UK,3426.8,Debit Card,Tablet,4,0
5849,C399,UK,3359.31,Credit Card,Tablet,23,0
5850,C494,UK,749.47,Credit Card,Laptop,19,0
5851,C306,UAE,1733.91,Debit Card,Mobile,4,0
5852,C435,UAE,219.35,Wallet,Laptop,14,0
5853,C692,India,3598.79,NetBanking,Laptop,16,0
5854,C829,UK,4763.17,Debit Card,Mobile,16,0
5855,C613,Germany,1324.23,Debit Card,Tablet,23,0
5856,C277,Singapore,443.05,Debit Card,Mobile,17,0
5857,C495,UK,2380.47,Wallet,Laptop,9,0
5858,C470,Singapore,4284.21,Debit Card,Mobile,22,0
5859,C957,USA,2762.11,Debit Card,Tablet,6,0
5860,C890,USA,238.65,UPI,Laptop,10,0
5861,C757,UK,4871.49,UPI,Laptop,13,0
5862,C417,Singapore,4144.11,UPI,Tablet,8,0
5863,C835,USA,662.31,UPI,Tablet,16,0
5864,C468,UK,4609.38,Debit Card,Laptop,1,0
5865,C483,Singapore,2256.19,UPI,Tablet,16,0
5866,C161,UK,1862.63,Credit Card,Mobile,16,0
5867,C905,UAE,2307.96,NetBanking,Mobile,19,1
5868,C604,Singapore,4173.69,UPI,Mobile,23,0
5869,C338,USA,3299.1,Wallet,Mobile,9,0
5870,C294,UK,300.95,NetBanking,Tablet,23,0
5871,C777,USA,4788.23,Credit Card,Mobile,11,0
5872,C321,UK,743.18,NetBanking,Mobile,11,0
5873,C160,India,3729.11,NetBanking,Laptop,14,0
5874,C228,USA,3182.5,Credit Card,Tablet,8,0
5875,C784,USA,941.7,UPI,Tablet,17,0
5876,C255,Germany,857.81,Credit Card,Tablet,15,0
5877,C477,UAE,4352.29,Wallet,Laptop,6,0
5878,C721,USA,2101.38,Credit Card,Laptop,13,0
5879,C880,Singapore,3274.61,Debit Card,Tablet,3,0
5880,C967,UK,2522.83,Debit Card,Mobile,2,0
5881,C889,India,3638.13,NetBanking,Laptop,11,0
5882,C685,Singapore,2398.82,UPI,Laptop,15,0
5883,C536,Singapore,1440.46,UPI,Laptop,3,0
5884,C306,Singapore,1820.1,Debit Card,Tablet,3,0
5885,C487,Singapore,4296.09,Wallet,Mobile,2,1
5886,C579,India,2342.83,Credit Card,Laptop,8,0
5887,C890,Germany,1071.18,Credit Card,Laptop,23,0
5888,C986,UAE,4673.35,Credit Card,Tablet,13,0
5889,C937,USA,3984.02,Wallet,Mobile,11,0
5890,C439,Singapore,283.05,Wallet,Laptop,9,0
5891,C968,USA,4994.72,Credit Card,Tablet,13,0
5892,C439,USA,3476.16,Credit Card,Tablet,11,0
5893,C303,Singapore,805.53,Wallet,Laptop,11,0
5894,C260,Germany,1189.65,Credit Card,Tablet,1,0
5895,C639,USA,3463.77,Wallet,Tablet,18,0
5896,C491,UK,3899.91,NetBanking,Laptop,12,0
5897,C868,USA,1198.98,Debit Card,Tablet,9,0
5898,C776,UAE,1288.56,Debit Card,Mobile,22,0
5899,C674,Singapore,1539.07,Wallet,Mobile,20,0
5900,C633,India,2992.1,Credit Card,Laptop,0,1
5901,C169,USA,863.22,Debit Card,Mobile,0,0
5902,C992,Germany,525.69,UPI,Mobile,7,0
5903,C504,UK,3395.93,Credit Card,Laptop,5,0
5904,C707,UK,3896.59,Wallet,Tablet,19,0
5905,C774,India,2507.14,UPI,Mobile,2,0
5906,C690,UAE,1822.34,Wallet,Tablet,12,0
5907,C616,India,2163.05,Credit Card,Laptop,11,0
5908,C927,UAE,1945.1,NetBanking,Mobile,19,0
5909,C219,USA,4800.12,NetBanking,Laptop,15,0
5910,C913,Singapore,3841.61,NetBanking,Tablet,10,0
5911,C789,Germany,1044.4,Credit Card,Laptop,23,0
5912,C787,UK,1924.02,Credit Card,Mobile,3,0
5913,C316,India,2722.34,UPI,Laptop,7,0
5914,C155,Germany,3066.86,Credit Card,Laptop,6,0
5915,C465,UAE,2343.58,Credit Card,Laptop,15,0
5916,C798,Singapore,4051.58,UPI,Tablet,11,0
5917,C603,UK,3839.19,UPI,Tablet,5,0
5918,C843,UK,2528.26,Wallet,Tablet,22,1
5919,C866,UAE,4272.87,Debit Card,Tablet,5,0
5920,C554,Singapore,3756.69,Debit Card,Mobile,10,0
5921,C203,UK,3894.02,Wallet,Tablet,11,0
5922,C176,Singapore,4782.22,NetBanking,Tablet,15,0
5923,C329,UK,1336,Credit Card,Mobile,21,0
5924,C357,USA,1341.9,UPI,Tablet,15,0
5925,C363,UAE,4445.32,UPI,Laptop,22,0
5926,C430,Singapore,3862.27,NetBanking,Tablet,15,0
5927,C281,Germany,4633.09,UPI,Mobile,3,1
5928,C992,USA,320.34,NetBanking,Laptop,11,1
5929,C867,Germany,3140.65,Wallet,Mobile,4,1
5930,C649,UAE,727.42,NetBanking,Laptop,8,0
5931,C787,UK,2521.97,Debit Card,Laptop,17,0
5932,C126,Germany,782.96,NetBanking,Laptop,8,0
5933,C375,USA,644.75,Wallet,Mobile,15,0
5934,C751,Singapore,65.78,NetBanking,Laptop,20,0
5935,C398,India,3153.04,Wallet,Laptop,0,0
5936,C898,Germany,1798.32,Debit Card,Laptop,22,0
5937,C190,India,530.42,Credit Card,Laptop,4,0
5938,C579,UAE,1617.57,Wallet,Laptop,18,0
5939,C672,Germany,848.88,Credit Card,Tablet,2,0
5940,C557,Germany,4708.77,Wallet,Mobile,0,1
5941,C550,Singapore,1603.42,NetBanking,Laptop,22,0
5942,C464,UK,1673.1,Credit Card,Laptop,13,0
5943,C958,USA,4200.09,Wallet,Laptop,17,1
5944,C774,USA,3240.54,Wallet,Laptop,7,0
5945,C450,USA,3552.31,Credit Card,Laptop,13,0
5946,C754,UAE,3181.83,Wallet,Tablet,19,0
5947,C499,UK,4731.25,Credit Card,Tablet,19,0
5948,C352,India,1038.97,Debit Card,Laptop,12,0
5949,C880,USA,4945.25,UPI,Laptop,20,0
5950,C980,India,4155.63,Debit Card,Laptop,15,0
5951,C902,UK,2946.92,Credit Card,Mobile,8,0
5952,C558,UAE,3313.55,NetBanking,Mobile,6,0
5953,C798,UK,3245.89,NetBanking,Tablet,2,0
5954,C598,Singapore,296.69,UPI,Tablet,19,0
5955,C607,USA,1093.99,Credit Card,Mobile,0,0
5956,C403,UAE,4807.55,Wallet,Laptop,23,0
5957,C600,Singapore,2674.15,Debit Card,Tablet,7,0
5958,C902,USA,1894.88,Debit Card,Laptop,13,0
5959,C697,UK,3811.38,UPI,Laptop,12,0
5960,C265,UK,2624.97,UPI,Tablet,6,0
5961,C514,Germany,70.75,UPI,Mobile,12,0
5962,C561,Germany,3682.51,UPI,Mobile,21,0
5963,C213,UK,3662.43,UPI,Mobile,6,0
5964,C532,UK,829.92,UPI,Laptop,19,0
5965,C455,India,4783.52,Wallet,Laptop,19,0
5966,C794,India,1123.42,Wallet,Laptop,4,0
5967,C306,Singapore,2291.46,Debit Card,Mobile,3,0
5968,C867,Germany,578.11,Debit Card,Laptop,3,0
5969,C334,Germany,3018.4,UPI,Tablet,5,0
5970,C541,UK,1880.38,Debit Card,Laptop,13,0
5971,C454,UK,1769.1,UPI,Tablet,2,0
5972,C614,Singapore,4135.75,Wallet,Mobile,2,1
5973,C307,UAE,52.76,NetBanking,Laptop,23,0
5974,C808,UAE,3990.74,Wallet,Laptop,2,0
5975,C952,UAE,2859.39,Credit Card,Mobile,3,0
5976,C224,Germany,4930.56,Wallet,Laptop,21,0
5977,C237,India,2949.27,Credit Card,Tablet,8,0
5978,C438,UAE,281.62,Debit Card,Mobile,21,0
5979,C636,USA,257.97,Wallet,Tablet,15,0
5980,C167,Singapore,4416.35,NetBanking,Mobile,18,0
5981,C672,UAE,4206.86,Wallet,Tablet,15,0
5982,C640,USA,1732.72,Wallet,Tablet,11,0
5983,C482,UAE,3092.07,Wallet,Tablet,5,0
5984,C118,India,2450.51,UPI,Laptop,19,0
5985,C782,India,4835.98,Wallet,Laptop,20,0
5986,C549,UAE,4750.05,Wallet,Laptop,20,0
5987,C173,USA,4919.28,NetBanking,Laptop,2,0
5988,C672,Singapore,4332.91,Credit Card,Laptop,20,0
5989,C764,USA,4548.21,Credit Card,Tablet,4,0
5990,C375,Singapore,1090.31,NetBanking,Laptop,6,0
5991,C147,UAE,4155.88,Debit Card,Tablet,4,0
5992,C310,Singapore,3545.74,Wallet,Mobile,8,0
5993,C954,UK,4814.12,Debit Card,Tablet,14,0
5994,C750,Germany,2858.45,NetBanking,Laptop,20,0
5995,C721,Germany,430.41,Debit Card,Mobile,19,0
5996,C794,India,2989.01,Credit Card,Laptop,5,0
5997,C639,UK,3434.47,UPI,Mobile,7,1
5998,C808,Germany,1105.5,Debit Card,Tablet,19,0
5999,C290,UAE,1973.6,UPI,Mobile,4,0
6000,C414,Singapore,2994.52,Debit Card,Laptop,16,0
6001,C662,Singapore,1873.66,NetBanking,Mobile,9,0
